Set parameter Threads to value 1
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter ConcurrentMIP to value 1
Set parameter MIPGap to value 0.05
Set parameter Threads to value 1
Gurobi Optimizer version 13.0.0 build v13.0.0rc1 (linux64 - "AlmaLinux 9.7 (Moss Jungle Cat)")

CPU model: Intel(R) Xeon(R) Gold 6126 CPU @ 2.60GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 24 physical cores, 24 logical processors, using up to 1 threads

Non-default parameters:
MIPGap  0.05
TSPort  4195
Threads  1

Optimize a model with 234392 rows, 3312364 columns and 38052556 nonzeros (Min)
Model fingerprint: 0x559f3ae8
Model has 72796 linear objective coefficients
Variable types: 3269164 continuous, 43200 integer (43200 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+02]
  Objective range  [2e-02, 1e+00]
  Bounds range     [0e+00, 0e+00]
  RHS range        [1e+00, 3e+02]
Found heuristic solution: objective 14926.290467
Presolve removed 33756 rows and 40800 columns (presolve time = 9s)...
Presolve removed 33756 rows and 40800 columns (presolve time = 11s)...
Presolve removed 58672 rows and 880955 columns (presolve time = 15s)...
Presolve removed 58672 rows and 880955 columns (presolve time = 22s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 25s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 31s)...
Presolve removed 102464 rows and 881805 columns (presolve time = 35s)...
Presolve removed 111292 rows and 881805 columns (presolve time = 40s)...
Presolve removed 111292 rows and 881805 columns (presolve time = 45s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 50s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 55s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 62s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 65s)...
Presolve removed 132688 rows and 887600 columns (presolve time = 70s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 75s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 80s)...
Presolve removed 132803 rows and 887715 columns (presolve time = 85s)...
Presolve removed 138722 rows and 1258990 columns (presolve time = 90s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 97s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 100s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 105s)...
Presolve removed 138969 rows and 1259237 columns (presolve time = 112s)...
Presolve removed 138521 rows and 1258789 columns
Presolve time: 113.08s
Presolved: 95871 rows, 2053575 columns, 13581379 nonzeros
Variable types: 2045367 continuous, 8208 integer (8208 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  219761    3.2075601e+03   1.040601e+06   0.000000e+00   1031s
  220191    3.2075602e+03   7.825316e+05   0.000000e+00   1037s
  220401    3.2075602e+03   3.653223e+05   0.000000e+00   1041s
  220631    3.2075602e+03   3.163699e+05   0.000000e+00   1045s
  221031    3.2075602e+03   2.198297e+05   0.000000e+00   1052s
  221261    3.2075602e+03   1.137632e+06   0.000000e+00   1056s
  221501    3.2075602e+03   3.187537e+05   0.000000e+00   1060s
  221876    3.2075603e+03   8.849709e+05   0.000000e+00   1067s
  222141    3.2075603e+03   6.491458e+05   0.000000e+00   1071s
  222386    3.2075603e+03   5.486916e+05   0.000000e+00   1075s
  222716    3.2075603e+03   3.883036e+05   0.000000e+00   1082s
  223006    3.2075603e+03   4.933635e+05   0.000000e+00   1085s
  223336    3.2075604e+03   5.139586e+06   0.000000e+00   1091s
  223536    3.2075604e+03   1.077709e+06   0.000000e+00   1096s
  223716    3.2075604e+03   7.167382e+05   0.000000e+00   1100s
  224081    3.2075604e+03   1.690423e+05   0.000000e+00   1107s
  224301    3.2075604e+03   8.285506e+05   0.000000e+00   1111s
  224556    3.2075605e+03   6.104048e+05   0.000000e+00   1115s
  224876    3.2075605e+03   2.904191e+05   0.000000e+00   1122s
  225086    3.2075605e+03   1.051881e+06   0.000000e+00   1126s
  225351    3.2075605e+03   6.163281e+05   0.000000e+00   1131s
  225561    3.2075605e+03   1.564310e+06   0.000000e+00   1135s
  225901    3.2075606e+03   3.971885e+05   0.000000e+00   1142s
  226091    3.2075606e+03   1.123847e+06   0.000000e+00   1147s
  226281    3.2075606e+03   5.344288e+05   0.000000e+00   1151s
  226601    3.2075606e+03   7.235775e+05   0.000000e+00   1158s
  226821    3.2075606e+03   6.230563e+05   0.000000e+00   1162s
  227031    3.2075606e+03   1.112912e+06   0.000000e+00   1166s
  227241    3.2075606e+03   1.593369e+06   0.000000e+00   1171s
  227461    3.2075607e+03   1.338524e+06   0.000000e+00   1175s
  227781    3.2075607e+03   4.009926e+06   0.000000e+00   1182s
  228036    3.2075607e+03   6.402456e+05   0.000000e+00   1186s
  228276    3.2075607e+03   7.794520e+05   0.000000e+00   1190s
  228631    3.2075607e+03   8.128021e+05   0.000000e+00   1197s
  228916    3.2075607e+03   6.926734e+05   0.000000e+00   1201s
  229316    3.2075608e+03   5.404016e+05   0.000000e+00   1207s
  229546    3.2075608e+03   2.808398e+05   0.000000e+00   1211s
  229766    3.2075608e+03   3.653215e+05   0.000000e+00   1215s
  230181    3.2075608e+03   8.853620e+05   0.000000e+00   1222s
  230451    3.2075608e+03   2.064389e+06   0.000000e+00   1226s
  230941    3.2103738e+03   3.685638e+05   0.000000e+00   1233s
  231071    3.2103738e+03   7.617289e+06   0.000000e+00   1235s
  231436    3.2103738e+03   4.516496e+05   0.000000e+00   1242s
  231676    3.2103738e+03   2.070599e+06   0.000000e+00   1246s
  231956    3.2103738e+03   2.646000e+05   0.000000e+00   1253s
  232156    3.2103738e+03   3.762942e+05   0.000000e+00   1257s
  232456    3.2103739e+03   4.109006e+06   0.000000e+00   1264s
  232556    3.2103739e+03   6.191973e+05   0.000000e+00   1266s
  232746    3.2128221e+03   3.853143e+05   0.000000e+00   1271s
  233076    3.2128221e+03   2.839496e+05   0.000000e+00   1278s
  233266    3.2128221e+03   3.381039e+05   0.000000e+00   1282s
  233456    3.2128221e+03   7.242761e+05   0.000000e+00   1287s
  233636    3.2128221e+03   4.881660e+05   0.000000e+00   1292s
  233836    3.2128221e+03   2.508255e+05   0.000000e+00   1296s
  234046    3.2128222e+03   1.111115e+06   0.000000e+00   1301s
  234276    3.2128222e+03   9.028380e+05   0.000000e+00   1306s
  234526    3.2128222e+03   1.320806e+06   0.000000e+00   1310s
  234946    3.2128222e+03   1.882430e+06   0.000000e+00   1319s
  235056    3.2128222e+03   1.130739e+06   0.000000e+00   1321s
  235276    3.2128222e+03   5.215732e+05   0.000000e+00   1326s
  235631    3.2128222e+03   4.483993e+05   0.000000e+00   1332s
  235886    3.2128223e+03   6.235097e+05   0.000000e+00   1336s
  236141    3.2128223e+03   2.115679e+06   0.000000e+00   1341s
  236551    3.2128223e+03   5.471057e+05   0.000000e+00   1347s
  236796    3.2128223e+03   3.566720e+05   0.000000e+00   1350s
  237106    3.2128223e+03   3.261008e+05   0.000000e+00   1357s
  237326    3.2128224e+03   3.790950e+06   0.000000e+00   1361s
  237556    3.2128224e+03   2.145277e+06   0.000000e+00   1366s
  237786    3.2128224e+03   2.375675e+06   0.000000e+00   1370s
  238151    3.2128224e+03   8.646729e+05   0.000000e+00   1377s
  238401    3.2128224e+03   2.707654e+05   0.000000e+00   1381s
  238786    3.2128224e+03   9.706394e+05   0.000000e+00   1387s
  239006    3.2128224e+03   4.881204e+06   0.000000e+00   1391s
  239216    3.2128225e+03   2.296974e+05   0.000000e+00   1396s
  239416    3.2128225e+03   4.769710e+05   0.000000e+00   1400s
  239791    3.2128225e+03   9.336348e+05   0.000000e+00   1407s
  240081    3.2128225e+03   5.481172e+05   0.000000e+00   1413s
  240226    3.2128225e+03   2.565770e+05   0.000000e+00   1415s
  240566    3.2128225e+03   6.374832e+05   0.000000e+00   1422s
  240796    3.2128225e+03   5.450645e+05   0.000000e+00   1426s
  241181    3.2128226e+03   6.605620e+05   0.000000e+00   1432s
  241446    3.2128226e+03   5.097140e+06   0.000000e+00   1436s
  241876    3.2128226e+03   2.019979e+05   0.000000e+00   1442s
  242141    3.2128226e+03   6.490506e+06   0.000000e+00   1446s
  242441    3.2128226e+03   1.609858e+06   0.000000e+00   1452s
  242681    3.2128226e+03   2.278514e+05   0.000000e+00   1457s
  242946    3.2128227e+03   3.154251e+06   0.000000e+00   1461s
  243291    3.2128227e+03   8.164819e+05   0.000000e+00   1466s
  243521    3.2128227e+03   1.037465e+06   0.000000e+00   1471s
  243891    3.2128227e+03   2.240693e+05   0.000000e+00   1477s
  244141    3.2128227e+03   2.874800e+05   0.000000e+00   1481s
